IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmount,Target
24771.0,1,0.76,C,5,2,27,74,B3,'Diesel',255,R53,57.74,75.97368421052632
24783.0,1,0.56,D,10,3,30,64,B4,'Diesel',614,R24,135.7,242.32142857142853
24936.0,1,1.0,C,5,4,67,50,B1,'Regular',126,R24,700.0,700.0
24951.0,1,0.31,A,6,13,50,50,B2,'Diesel',29,R24,364.81,1176.8064516129032
24992.0,2,1.0,B,6,6,23,112,B2,'Diesel',61,R24,1128.12,1128.12
24992.0,2,1.0,B,6,6,23,112,B2,'Diesel',61,R24,1128.12,1128.12
25040.0,1,0.09,B,6,13,33,80,B6,'Regular',67,R24,26665.92,296288.0
25068.0,1,1.0,C,8,13,46,50,B1,'Diesel',170,R24,1128.12,1128.12
25071.0,1,1.0,B,4,4,50,60,B1,'Regular',50,R24,273.88,273.88
25130.0,1,1.0,A,5,2,54,50,B2,'Diesel',13,R24,431.18,431.18
25313.0,1,0.55,B,7,16,74,62,B1,'Regular',67,R24,1128.12,2051.127272727272
25395.0,1,0.7,A,5,10,20,95,B1,'Regular',5,R24,1128.12,1611.6
25421.0,1,0.6,A,6,9,20,147,B2,'Diesel',16,R24,4749.75,7916.25
25472.0,1,1.0,B,7,5,29,50,B1,'Diesel',67,R24,84.97,84.97
25489.0,1,1.0,A,6,6,63,50,B2,'Diesel',13,R24,1009.69,1009.69
25509.0,2,0.84,C,7,9,24,112,B2,'Regular',295,R24,619.71,737.7500000000001
25509.0,2,0.84,C,7,9,24,112,B2,'Regular',295,R24,2673.31,3182.5119047619046
25633.0,1,0.54,B,4,19,38,50,B1,'Regular',50,R24,1128.12,2089.111111111111
25729.0,1,0.79,C,7,4,42,50,B1,'Regular',213,R74,1393.49,1763.9113924050632
25744.0,1,0.87,B,6,6,43,55,B1,'Diesel',64,R74,1128.12,1296.6896551724137
25755.0,1,0.78,C,4,9,31,62,B2,'Diesel',213,R74,2081.53,2668.628205128205
25763.0,2,1.0,A,4,6,54,77,B2,'Diesel',10,R74,1128.12,1128.12
25763.0,2,1.0,A,4,6,54,77,B2,'Diesel',10,R74,1128.12,1128.12
25781.0,1,0.5,A,5,11,61,62,B3,'Regular',23,R74,466.51,933.02
25789.0,1,0.81,C,4,14,77,50,B2,'Regular',451,R52,1824.17,2252.061728395062
25799.0,1,0.2,C,8,13,27,72,B2,'Regular',213,R74,324.21,1621.0499999999997
25838.0,1,0.25,B,7,0,38,53,B13,'Diesel',73,R82,1128.12,4512.48
25847.0,1,1.0,A,6,11,45,56,B6,'Diesel',23,R74,696.7,696.7
25863.0,1,0.98,C,7,12,52,62,B1,'Regular',213,R74,1128.12,1151.142857142857
25882.0,1,0.78,A,5,8,33,54,B4,'Regular',25,R74,528.35,677.3717948717949
25890.0,1,0.7,A,14,12,29,67,B11,'Regular',27,R74,407.21,581.7285714285714
25906.0,1,0.28,F,7,4,27,60,B6,'Regular',10068,R11,1246.34,4451.214285714285
25916.0,1,1.0,A,9,10,48,58,B2,'Diesel',22,R74,264.53,264.53
25922.0,1,1.0,C,5,14,38,67,B6,'Regular',213,R74,1128.12,1128.12
25942.0,1,0.76,C,7,10,27,85,B6,'Regular',208,R52,1128.12,1484.3684210526314
25944.0,1,0.89,A,7,5,37,50,B1,'Diesel',10,R74,93.87,105.47191011235955
26156.0,1,1.0,E,10,2,58,50,B1,'Regular',4116,R24,1128.12,1128.12
26242.0,1,1.0,A,6,14,75,50,B2,'Diesel',42,R52,1037.89,1037.89
26255.0,1,0.65,D,6,1,34,54,B3,'Diesel',1729,R74,1128.12,1735.5692307692304
26313.0,1,0.81,E,5,2,38,64,B2,'Regular',4128,R52,584.51,721.6172839506172
26380.0,1,1.0,B,10,9,46,55,B2,'Diesel',92,R52,991.68,991.68
26387.0,1,0.19,E,6,8,35,50,B1,'Diesel',3541,R52,1189.75,6261.8421052631575
26395.0,1,1.0,B,4,6,22,95,B4,'Regular',51,R52,1128.12,1128.12
26438.0,1,0.62,B,9,6,33,60,B1,'Regular',64,R52,241.34,389.258064516129
26480.0,1,0.8,B,5,4,31,68,B3,'Diesel',91,R52,154.98,193.72499999999997
26551.0,1,0.5,B,6,8,34,53,B1,'Diesel',84,R52,1623.46,3246.92
26584.0,1,0.16,C,4,13,47,50,B2,'Regular',405,R52,1128.12,7050.749999999999
26647.0,1,1.0,A,6,6,34,88,B1,'Diesel',31,R52,1128.12,1128.12
26684.0,1,0.81,E,5,11,28,57,B6,'Regular',6736,R11,1128.12,1392.7407407407404
26712.0,1,0.26,C,5,14,35,50,B2,'Diesel',295,R52,1128.12,4338.923076923076
26746.0,1,1.0,A,4,1,46,77,B12,'Regular',44,R52,1134.09,1134.09
26769.0,1,0.75,B,7,13,45,90,B1,'Regular',78,R52,1128.12,1504.1599999999999
26815.0,1,0.26,A,6,10,45,50,B1,'Regular',22,R74,1128.12,4338.923076923076
26825.0,1,0.46,E,6,2,27,85,B3,'Diesel',3301,R73,826.83,1797.4565217391305
26871.0,1,1.0,B,7,14,37,72,B6,'Regular',74,R73,1128.12,1128.12
26931.0,1,1.0,B,9,9,53,50,B3,'Regular',65,R52,108.64,108.64
26959.0,1,1.0,A,7,10,19,95,B6,'Regular',40,R52,1128.12,1128.12
27024.0,1,0.79,E,5,10,44,50,B5,'Diesel',2694,R54,36.95,46.77215189873418
27105.0,1,0.35,C,7,0,52,50,B3,'Diesel',101,R72,92.37,263.91428571428577
27133.0,1,1.0,A,7,4,40,95,B2,'Diesel',17,R24,317.51,317.51
27224.0,1,0.42,A,6,6,29,64,B3,'Diesel',41,R24,4605.54,10965.57142857143
27242.0,1,0.83,A,5,9,29,72,B2,'Diesel',42,R24,2473.95,2980.6626506024095
27252.0,1,1.0,C,10,5,26,64,B4,'Regular',192,R24,560.09,560.09
27310.0,1,1.0,C,4,11,54,50,B2,'Regular',192,R24,1128.12,1128.12
27455.0,1,0.69,C,6,1,70,50,B1,'Regular',115,R24,2487.55,3605.1449275362324
27507.0,1,1.0,B,6,4,43,50,B13,'Diesel',51,R24,3330.28,3330.28
27509.0,1,0.71,A,4,11,51,77,B1,'Diesel',41,R24,1782.95,2511.1971830985917
27519.0,1,0.96,A,4,8,51,50,B1,'Regular',26,R24,5907.42,6153.5625
27524.0,1,0.89,A,6,2,47,62,B1,'Diesel',30,R24,1128.12,1267.5505617977526
27539.0,1,0.57,E,4,18,23,125,B2,'Regular',3866,R24,1128.12,1979.157894736842
27577.0,1,1.0,A,4,15,48,50,B1,'Regular',42,R24,1128.12,1128.12
27660.0,1,0.46,A,5,12,19,50,B3,'Diesel',43,R24,1128.12,2452.4347826086955
27728.0,1,0.34,C,7,12,58,55,B2,'Diesel',222,R24,1128.12,3317.9999999999995
27748.0,1,0.43,C,5,10,31,85,B6,'Diesel',222,R24,2652.61,6168.86046511628
27836.0,1,1.0,B,5,1,61,62,B1,'Diesel',53,R24,1128.12,1128.12
27886.0,1,0.06,C,10,8,34,50,B12,'Regular',186,R24,1128.12,18802.0
27926.0,1,0.31,F,4,2,29,80,B1,'Regular',27000,R11,1128.12,3639.096774193548
27951.0,1,1.0,C,8,13,32,50,B2,'Regular',380,R52,71.47,71.47
27988.0,1,1.0,D,6,17,32,59,B4,'Regular',1064,R24,1128.12,1128.12
28045.0,1,0.96,B,6,17,43,107,B3,'Regular',82,R24,1128.12,1175.125
28068.0,1,0.1,D,6,6,28,64,B2,'Diesel',741,R24,3848.47,38484.7
28070.0,1,0.87,D,5,2,28,50,B2,'Diesel',741,R24,329.2,378.39080459770116
28087.0,1,0.47,D,5,11,30,85,B2,'Regular',741,R24,1128.12,2400.255319148936
28168.0,1,0.3,C,7,5,54,50,B1,'Diesel',335,R24,1496.45,4988.166666666667
28210.0,1,0.66,A,6,3,51,61,B1,'Diesel',48,R24,1128.12,1709.272727272727
28218.0,1,0.58,E,7,2,74,50,B12,'Regular',3866,R24,1128.12,1945.0344827586207
28233.0,1,0.74,E,7,14,32,132,B1,'Regular',4478,R11,564.06,762.2432432432432
28303.0,1,0.51,A,7,14,55,68,B1,'Regular',21,R25,1399.65,2744.4117647058824
28309.0,1,1.0,A,7,7,57,50,B2,'Diesel',13,R52,172.25,172.25
28321.0,1,1.0,B,6,6,50,70,B6,'Diesel',51,R24,1128.12,1128.12
28328.0,1,1.0,A,7,2,48,92,B1,'Diesel',20,R24,1128.12,1128.12
28378.0,1,0.08,D,4,2,53,86,B1,'Regular',1313,R24,1128.12,14101.499999999998
28462.0,1,0.08,A,6,3,47,50,B5,'Diesel',43,R24,65.27,815.8749999999999
28509.0,1,0.09,A,8,9,76,50,B1,'Diesel',48,R24,115232.88,1280365.3333333335
28523.0,1,1.0,A,5,6,42,50,B4,'Diesel',22,R24,1128.13,1128.13
28610.0,1,0.11,D,6,2,56,50,B3,'Diesel',1440,R93,1128.12,10255.636363636362
28615.0,1,1.0,C,4,5,50,52,B6,'Regular',295,R24,1128.12,1128.12
28702.0,1,0.87,C,8,16,39,76,B10,'Regular',295,R24,1187.79,1365.2758620689656
28705.0,1,1.0,C,6,5,43,58,B1,'Diesel',399,R24,1128.12,1128.12
28742.0,1,0.31,D,9,4,65,50,B12,'Regular',1054,R24,1128.12,3639.096774193548
28928.0,1,1.0,A,6,11,26,64,B2,'Regular',44,R24,245.99,245.99
28939.0,1,1.0,B,5,5,29,64,B3,'Diesel',84,R24,148.79,148.79
28987.0,1,1.0,D,7,4,45,50,B12,'Regular',1054,R24,757.58,757.58
29067.0,1,0.59,A,7,2,31,51,B1,'Diesel',28,R42,507.65,860.4237288135594
29076.0,1,1.0,C,4,13,77,52,B2,'Regular',137,R24,681.62,681.62
29091.0,1,0.74,A,6,2,64,62,B1,'Diesel',30,R24,1191.57,1610.2297297297296
29111.0,1,1.0,A,7,15,51,51,B1,'Regular',44,R24,1128.12,1128.12
29136.0,1,0.19,C,10,8,23,95,B5,'Diesel',308,R24,614.49,3234.157894736842
29140.0,1,1.0,A,7,12,29,85,B2,'Regular',44,R24,327.79,327.79
29148.0,1,0.87,D,5,3,29,55,B3,'Diesel',1054,R24,255.43,293.5977011494253
29240.0,2,1.0,B,7,1,67,50,B5,'Diesel',72,R24,1766.68,1766.68
29240.0,2,1.0,B,7,1,67,50,B5,'Diesel',72,R24,376.43,376.43
29266.0,1,1.0,A,7,2,53,50,B11,'Regular',44,R24,915.82,915.82
29282.0,1,1.0,D,6,11,47,76,B2,'Diesel',1408,R52,1128.0,1128.0
29349.0,1,0.8,E,7,11,50,100,B1,'Regular',3374,R42,1128.12,1410.1499999999999
29371.0,1,0.9,D,8,15,42,50,B13,'Regular',1408,R52,102.72,114.13333333333333
29378.0,1,0.62,D,7,14,39,112,B1,'Regular',713,R52,1128.12,1819.548387096774
29392.0,1,0.66,C,5,6,41,50,B3,'Diesel',444,R53,21.15,32.04545454545454
29426.0,1,0.06,C,12,0,49,50,B12,'Diesel',490,R52,1128.12,18802.0
29434.0,1,0.61,C,6,16,59,72,B2,'Regular',167,R52,1128.12,1849.3770491803277
29469.0,1,0.52,D,4,16,50,50,B4,'Regular',1408,R52,1128.12,2169.461538461538
29493.0,1,1.0,C,5,3,30,68,B2,'Diesel',167,R52,1023.89,1023.89
29519.0,1,0.06,D,10,12,47,78,B12,'Regular',1199,R52,4343.73,72395.5
29543.0,1,1.0,D,4,11,59,50,B3,'Diesel',1408,R52,92.77,92.77
29567.0,2,0.5,D,13,14,33,51,B10,'Regular',713,R52,1128.12,2256.24
29567.0,2,0.5,D,13,14,33,51,B10,'Regular',713,R52,1128.12,2256.24
29669.0,1,0.91,D,8,16,59,62,B13,'Diesel',575,R53,1128.12,1239.6923076923076
29694.0,1,0.45,A,8,8,26,76,B12,'Regular',38,R24,1208.7,2686.0
29706.0,1,0.33,A,7,9,36,63,B1,'Diesel',23,R54,187.89,569.3636363636363
29755.0,2,1.0,C,6,1,48,51,B1,'Regular',287,R53,951.46,951.46
29755.0,2,1.0,C,6,1,48,51,B1,'Regular',287,R53,278.11,278.11
29761.0,1,1.0,C,6,14,41,61,B1,'Regular',287,R53,424.26,424.26
29778.0,1,0.58,C,6,11,33,85,B1,'Diesel',136,R53,1128.12,1945.0344827586207
29878.0,1,0.75,D,6,13,41,50,B1,'Regular',575,R53,1987.24,2649.653333333333
29913.0,1,0.45,D,5,20,46,50,B5,'Regular',541,R53,1128.12,2506.933333333333
29993.0,1,0.58,B,7,5,43,58,B1,'Diesel',65,R53,1128.12,1945.0344827586207
30011.0,1,1.0,B,5,10,39,50,B2,'Diesel',98,R53,1392.37,1392.37
30056.0,1,1.0,D,8,4,56,50,B10,'Diesel',747,R53,229.69,229.69
30080.0,1,1.0,C,4,5,33,61,B11,'Diesel',247,R53,1106.4,1106.4
30125.0,1,0.86,C,5,18,40,50,B3,'Regular',359,R53,1128.12,1311.767441860465
30210.0,1,0.61,C,10,2,39,50,B12,'Diesel',247,R53,1128.12,1849.3770491803277
30212.0,1,1.0,D,7,2,28,50,B6,'Regular',747,R53,890.29,890.29
30217.0,1,1.0,D,5,4,65,50,B2,'Regular',747,R53,1128.12,1128.12
30308.0,1,1.0,C,7,3,35,70,B1,'Regular',165,R53,1128.12,1128.12
30353.0,1,1.0,C,7,12,32,112,B5,'Diesel',165,R53,1580.23,1580.23
30394.0,1,0.6,D,7,10,38,76,B10,'Diesel',747,R53,1128.12,1880.1999999999998
30402.0,1,0.31,C,5,12,28,88,B2,'Diesel',165,R53,626.7,2021.6129032258066
30411.0,1,1.0,B,5,4,46,50,B5,'Diesel',98,R53,1128.12,1128.12
30423.0,1,1.0,C,7,3,39,50,B5,'Regular',431,R53,921.31,921.31
30441.0,1,0.57,E,4,13,49,90,B1,'Regular',3021,R53,1128.12,1979.157894736842
30477.0,1,0.04,C,6,10,38,76,B1,'Diesel',277,R72,1190.15,29753.75
30479.0,1,0.81,C,6,14,38,81,B1,'Diesel',277,R72,564.0,696.2962962962963
30519.0,1,0.92,C,4,2,47,55,B6,'Regular',359,R53,1128.12,1226.2173913043478
30655.0,1,1.0,F,4,7,27,54,B2,'Regular',27000,R11,1472.37,1472.37
30688.0,1,0.9,C,7,8,26,95,B3,'Regular',165,R53,3195.03,3550.0333333333333
30697.0,1,1.0,C,5,8,55,50,B13,'Diesel',287,R53,1128.12,1128.12
30714.0,1,0.95,D,7,3,39,50,B2,'Diesel',747,R53,1825.08,1921.1368421052632
30718.0,1,0.98,D,8,1,48,50,B4,'Diesel',747,R53,1936.46,1975.9795918367347
30738.0,1,0.62,C,11,11,37,50,B13,'Regular',431,R53,116318.9,187611.12903225806
30746.0,1,0.75,C,4,11,21,100,B1,'Regular',165,R53,986.46,1315.28
30959.0,1,1.0,D,7,5,36,63,B6,'Regular',1313,R24,1128.12,1128.12
31013.0,1,1.0,B,7,15,37,50,B1,'Regular',57,R24,1128.12,1128.12
31022.0,1,0.07,B,7,9,32,50,B2,'Regular',86,R23,1433.02,20471.714285714283
31073.0,1,1.0,D,7,5,45,50,B2,'Regular',1974,R54,1374.08,1374.08
31092.0,1,1.0,A,6,5,45,106,B3,'Diesel',21,R54,4272.37,4272.37
31106.0,1,0.1,C,6,12,23,80,B6,'Regular',435,R54,1128.12,11281.199999999999
31134.0,1,0.42,D,12,7,33,60,B5,'Regular',1974,R54,15316.87,36468.7380952381
31160.0,1,1.0,C,6,5,37,50,B6,'Diesel',435,R54,243.52,243.52
31166.0,1,1.0,D,7,7,37,50,B10,'Diesel',1974,R54,2814.71,2814.71
31182.0,1,0.93,D,5,11,42,62,B2,'Diesel',798,R54,1128.12,1213.0322580645159
31194.0,1,1.0,D,5,3,24,64,B3,'Diesel',1974,R54,2589.5,2589.5
31259.0,1,0.52,F,4,6,54,50,B6,'Regular',27000,R11,474.22,911.9615384615385
31261.0,1,1.0,A,7,15,35,95,B2,'Diesel',18,R24,1128.12,1128.12
31265.0,1,1.0,A,4,12,40,50,B6,'Regular',20,R24,1128.12,1128.12
31359.0,1,1.0,C,11,3,48,50,B12,'Diesel',214,R26,1128.12,1128.12
31380.0,1,0.92,C,5,10,35,95,B2,'Diesel',220,R24,1128.13,1226.2282608695652
31437.0,1,1.0,E,5,6,53,67,B5,'Diesel',2362,R26,1128.12,1128.12
31466.0,1,0.57,E,5,3,30,57,B3,'Diesel',4128,R52,1128.12,1979.157894736842
31490.0,1,0.11,C,7,11,28,76,B2,'Diesel',220,R24,533.57,4850.636363636364
31504.0,1,1.0,B,6,4,61,50,B2,'Diesel',81,R24,1128.12,1128.12
31507.0,1,0.73,A,10,3,36,53,B1,'Diesel',8,R74,3687.53,5051.41095890411
31531.0,1,1.0,A,6,3,42,82,B2,'Diesel',35,R24,1128.12,1128.12
31540.0,1,1.0,A,6,4,33,54,B2,'Regular',10,R24,2075.68,2075.68
31559.0,1,0.38,C,5,5,51,50,B1,'Regular',214,R26,1128.12,2968.736842105263
31564.0,1,0.9,C,5,6,21,106,B1,'Regular',214,R26,1128.12,1253.4666666666665
31641.0,1,1.0,A,5,8,24,95,B1,'Regular',43,R24,1128.12,1128.12
31658.0,1,0.86,C,6,9,33,54,B1,'Diesel',214,R26,623.56,725.0697674418604
31685.0,1,1.0,C,5,24,20,106,B1,'Regular',214,R26,1128.12,1128.12
31752.0,1,0.8,A,7,14,37,56,B1,'Regular',30,R74,1199.39,1499.2375
31753.0,1,0.19,A,9,11,37,87,B2,'Regular',30,R74,1128.12,5937.473684210526
31774.0,1,0.13,C,7,13,24,76,B1,'Regular',214,R26,531.32,4087.0769230769233
31817.0,1,1.0,A,4,4,56,50,B2,'Regular',16,R26,564.06,564.06
31822.0,1,0.58,B,5,6,29,80,B2,'Diesel',86,R91,1128.12,1945.0344827586207
31877.0,1,0.13,C,5,9,50,54,B2,'Diesel',346,R26,1128.12,8677.846153846152
31878.0,1,0.86,C,7,3,50,74,B2,'Diesel',346,R26,1128.12,1311.767441860465
31966.0,1,1.0,C,8,9,21,148,B4,'Regular',214,R26,1128.12,1128.12
32018.0,1,1.0,A,4,1,63,50,B2,'Regular',25,R26,39.0,39.0
32039.0,1,0.29,A,6,5,27,71,B1,'Diesel',6,R24,1087.56,3750.206896551724
32096.0,1,0.66,A,5,7,27,72,B5,'Diesel',11,R24,1077.15,1632.0454545454545
32133.0,1,0.82,A,6,3,30,68,B1,'Diesel',48,R24,153.83,187.59756097560978
32135.0,1,0.08,D,7,14,45,77,B2,'Regular',741,R24,3230.1,40376.25
32162.0,1,0.9,D,7,2,35,54,B2,'Regular',1600,R24,1128.12,1253.4666666666665
32187.0,1,0.75,E,6,1,24,95,B2,'Regular',6689,R11,1128.12,1504.1599999999999
32300.0,1,0.33,C,6,9,37,50,B5,'Regular',126,R24,373.36,1131.3939393939395
32404.0,1,0.67,A,5,1,23,80,B1,'Diesel',24,R24,1280.57,1911.2985074626863
32472.0,1,0.47,C,6,7,34,81,B2,'Diesel',153,R54,90.27,192.06382978723406
32473.0,1,1.0,C,8,12,44,50,B1,'Diesel',153,R54,1128.12,1128.12
32487.0,1,0.45,B,6,10,31,50,B6,'Regular',93,R54,1128.12,2506.933333333333
32593.0,1,0.1,C,7,7,41,114,B2,'Regular',153,R54,2037.72,20377.2
32603.0,1,1.0,C,7,2,81,58,B1,'Regular',104,R54,630.46,630.46
32619.0,1,1.0,B,10,5,44,53,B5,'Diesel',94,R54,91.71,91.71
32686.0,1,0.78,C,5,14,45,50,B3,'Regular',105,R24,2715.79,3481.7820512820513
32695.0,1,1.0,A,6,9,35,50,B1,'Diesel',27,R24,1128.12,1128.12
32706.0,1,1.0,C,7,10,37,50,B2,'Regular',105,R24,309.29,309.29
32735.0,1,0.64,C,5,11,19,125,B2,'Regular',203,R24,8363.96,13068.687499999998
32776.0,1,0.26,D,9,13,31,68,B2,'Regular',1313,R24,4602.32,17701.230769230766
32819.0,1,1.0,C,4,8,36,50,B5,'Regular',282,R24,25.66,25.66
32867.0,1,0.84,F,6,2,29,95,B2,'Diesel',15703,R11,1163.61,1385.25
32901.0,1,1.0,D,9,9,40,68,B1,'Regular',1064,R24,1128.12,1128.12
32931.0,1,1.0,C,7,7,59,76,B1,'Regular',373,R31,319.21,319.21
32969.0,1,1.0,C,5,4,62,69,B6,'Diesel',105,R24,1128.12,1128.12
33001.0,1,1.0,C,5,9,35,64,B5,'Diesel',105,R24,1128.12,1128.12
33071.0,1,0.41,A,7,4,41,50,B1,'Diesel',27,R24,586.08,1429.4634146341466
33102.0,1,1.0,D,6,6,37,62,B6,'Diesel',1313,R24,1128.12,1128.12
33124.0,1,0.54,C,4,0,20,95,B4,'Diesel',105,R24,335.33,620.9814814814814
33129.0,1,1.0,C,6,14,46,50,B3,'Regular',435,R54,1128.12,1128.12
33137.0,1,0.98,A,6,8,47,50,B1,'Diesel',25,R54,1128.12,1151.142857142857
33157.0,1,1.0,C,6,1,54,50,B2,'Diesel',128,R54,3921.7,3921.7
33201.0,1,1.0,C,5,4,32,69,B2,'Diesel',362,R54,1303.48,1303.48
33243.0,1,1.0,D,4,10,67,50,B1,'Regular',1974,R54,1128.12,1128.12
33264.0,1,0.92,C,9,15,54,50,B1,'Regular',128,R54,1827.99,1986.945652173913
33268.0,1,1.0,D,10,8,26,90,B2,'Diesel',826,R54,1128.12,1128.12
33299.0,1,0.35,B,5,6,23,85,B1,'Regular',64,R72,92.91,265.45714285714286
33321.0,1,0.79,D,4,6,47,90,B6,'Regular',1974,R54,256.67,324.8987341772152
33325.0,1,0.8,B,6,8,20,95,B6,'Diesel',81,R54,1128.12,1410.1499999999999
33385.0,1,0.75,C,5,20,51,95,B5,'Regular',230,R54,1128.12,1504.1599999999999
33428.0,1,0.45,D,5,7,52,57,B2,'Diesel',1974,R54,1643.48,3652.177777777778
33431.0,1,0.02,D,6,12,51,100,B6,'Regular',1974,R54,868.93,43446.5
33470.0,1,1.0,D,10,9,27,68,B10,'Diesel',1974,R54,1128.12,1128.12
33488.0,1,0.65,A,7,6,34,57,B4,'Regular',29,R54,399.66,614.8615384615384
33523.0,1,0.94,B,6,8,22,106,B2,'Diesel',88,R54,1128.12,1200.127659574468
33552.0,1,0.72,B,7,7,75,88,B2,'Regular',80,R54,1128.12,1566.8333333333333
33589.0,1,0.31,C,5,2,27,85,B3,'Regular',298,R54,286.51,924.2258064516129
33602.0,1,0.29,D,4,12,40,68,B2,'Regular',1974,R54,2237.49,7715.482758620689
33708.0,1,1.0,B,6,7,58,50,B13,'Diesel',85,R52,913.52,913.52
33739.0,1,0.55,E,4,4,31,68,B13,'Regular',3541,R52,1120.12,2036.5818181818179
33812.0,1,0.16,C,5,13,22,112,B2,'Regular',213,R54,84.56,528.5
33822.0,1,0.79,D,5,1,58,50,B1,'Diesel',657,R54,641.72,812.3037974683544
33830.0,1,0.57,D,5,8,49,50,B2,'Diesel',657,R54,1128.12,1979.157894736842
33834.0,1,0.16,D,6,6,51,50,B14,'Regular',657,R54,1206.53,7540.8125
33865.0,1,0.83,A,5,8,45,50,B2,'Diesel',20,R54,1128.12,1359.1807228915661
33905.0,1,1.0,D,13,2,49,55,B5,'Regular',657,R54,1128.12,1128.12
33946.0,1,0.56,D,9,14,43,100,B1,'Regular',657,R54,1128.12,2014.4999999999995
33982.0,1,1.0,D,4,1,27,85,B3,'Diesel',965,R54,59.61,59.61
34000.0,1,1.0,A,10,13,27,80,B5,'Regular',12,R54,956.6,956.6
34039.0,1,0.16,D,9,14,34,85,B12,'Regular',657,R54,1128.12,7050.749999999999
34192.0,1,0.36,B,7,12,52,90,B1,'Regular',57,R54,1128.12,3133.6666666666665
34195.0,1,1.0,E,7,3,45,50,B1,'Regular',2694,R54,77.12,77.12
34273.0,1,1.0,C,4,6,29,95,B2,'Diesel',393,R24,2132.54,2132.54
34286.0,1,0.57,E,6,5,42,50,B3,'Diesel',4116,R24,787.17,1381.0
34367.0,1,1.0,D,6,16,46,85,B2,'Diesel',1313,R24,2280.57,2280.57
34369.0,1,0.03,A,6,5,23,85,B2,'Diesel',15,R24,4644.02,154800.6666666667
34415.0,1,0.58,B,11,4,37,62,B1,'Diesel',72,R93,1128.12,1945.0344827586207
34544.0,1,1.0,B,5,9,54,50,B3,'Diesel',84,R24,75.32,75.32
34595.0,1,0.88,F,6,2,35,67,B2,'Regular',27000,R11,1128.12,1281.9545454545453
34713.0,1,1.0,D,7,4,60,50,B5,'Diesel',1341,R21,459.14,459.14
34719.0,1,0.74,D,6,11,47,50,B1,'Diesel',1313,R24,364.81,492.9864864864865
34720.0,1,1.0,B,7,1,46,53,B1,'Diesel',84,R24,1128.12,1128.12
34727.0,1,1.0,A,7,7,65,50,B12,'Regular',30,R24,1745.23,1745.23
34736.0,1,0.25,C,7,4,54,50,B11,'Regular',214,R24,1733.76,6935.04
34738.0,1,0.48,C,6,4,53,50,B2,'Diesel',105,R24,324.04,675.0833333333334
34754.0,1,0.63,A,5,10,24,72,B5,'Diesel',19,R24,156.68,248.6984126984127
34865.0,1,1.0,C,6,4,41,50,B12,'Regular',214,R24,1128.12,1128.12
34932.0,1,0.37,C,6,7,41,72,B6,'Diesel',208,R82,1430.17,3865.3243243243246
34994.0,1,1.0,D,6,3,29,57,B4,'Regular',1693,R82,65.64,65.64
35015.0,1,0.48,E,10,10,55,64,B1,'Regular',5449,R82,1863.17,3881.604166666667
35028.0,1,0.54,D,7,13,42,91,B1,'Regular',1695,R82,1128.12,2089.111111111111
35072.0,1,1.0,C,5,4,55,52,B2,'Diesel',382,R82,1128.12,1128.12
35084.0,1,1.0,E,6,2,63,50,B1,'Regular',5449,R82,3518.73,3518.73
35104.0,1,0.33,E,8,9,30,64,B10,'Diesel',5449,R82,70.78,214.48484848484847
35125.0,1,1.0,C,5,1,63,50,B12,'Regular',263,R82,2723.29,2723.29
35149.0,1,1.0,C,9,3,60,139,B1,'Regular',382,R82,1128.12,1128.12
35159.0,1,0.37,D,4,5,25,72,B5,'Regular',1557,R82,1128.12,3048.972972972973
35195.0,1,0.93,D,10,3,32,58,B14,'Diesel',1328,R82,2354.13,2531.3225806451615
35243.0,1,0.5,E,6,22,32,112,B3,'Regular',2472,R82,1372.04,2744.08
35266.0,1,0.06,E,6,10,60,64,B1,'Diesel',5449,R82,98.23,1637.1666666666667
35280.0,1,1.0,D,8,2,68,50,B13,'Regular',745,R82,12696.8,12696.8
35295.0,1,1.0,E,7,10,53,85,B2,'Diesel',5449,R82,8009.82,8009.82
35297.0,1,0.78,D,7,1,43,55,B13,'Diesel',745,R82,4573.47,5863.423076923077
35381.0,1,1.0,C,8,9,52,58,B3,'Regular',206,R82,1128.12,1128.12
35392.0,1,1.0,D,5,3,57,62,B1,'Diesel',681,R82,1727.13,1727.13
35447.0,1,1.0,E,5,3,50,50,B1,'Regular',2252,R82,1128.12,1128.12
35452.0,1,0.23,D,4,2,55,50,B2,'Diesel',1485,R82,35600.44,154784.52173913043
35473.0,1,1.0,C,9,2,49,61,B2,'Regular',206,R82,52.75,52.75
35500.0,1,1.0,D,5,2,55,50,B2,'Regular',1485,R82,1128.12,1128.12
35515.0,1,0.37,E,6,13,52,76,B1,'Diesel',2252,R82,1128.12,3048.972972972973
35642.0,1,0.65,D,9,0,32,57,B1,'Diesel',1369,R82,1668.01,2566.1692307692306
35648.0,1,0.24,B,5,12,21,85,B2,'Diesel',78,R82,1128.12,4700.5
35702.0,1,1.0,C,7,12,45,62,B3,'Regular',141,R82,1128.12,1128.12
35779.0,1,0.76,C,4,12,44,65,B2,'Regular',141,R82,1128.12,1484.3684210526314
35785.0,1,0.5,B,7,8,36,72,B1,'Diesel',85,R83,602.17,1204.34
35799.0,1,0.96,E,7,12,39,71,B2,'Diesel',2252,R82,1128.12,1175.125
36008.0,1,0.33,F,6,5,37,95,B2,'Diesel',17140,R11,1128.12,3418.545454545454
